climate;moisture;emission_type;livestock_category_type;livestock_production_type;Lagoon;Liquid/slurry;Solid storage;Dry lot;Pasture/Range/Paddock;Daily spread;Digester;Burned for fuel;Pit<1Month;Pit>1 month;Poultry manure;Deep bedding;Composting;Aerobic treatment
Tropical;Montane;N2O Leaching;Breeding Swine;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Breeding Swine;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Breeding Swine;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Breeding Swine;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Chicken Layer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Chicken Broiler;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Dairy Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Other Sheep;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Goats;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Goats;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Goats;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Goats;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Goats;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Goats;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Goats;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Goats;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Goats;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Goats;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Camels;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Camels;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Camels;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Camels;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Camels;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Camels;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Camels;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Camels;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Camels;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Camels;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Horses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Horses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Horses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Horses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Horses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Horses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Horses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Horses;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Horses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Horses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Mules And Asses;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Deer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Deer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Deer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Deer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Deer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Deer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Deer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Deer;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Deer;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Deer;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Ostrich;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Moist;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Cool Temperate;Dry;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Boreal;Moist;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Boreal;Dry;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Moist;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Warm Temperate;Dry;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Montane;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
Tropical;Wet;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
Tropical;Moist;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
Tropical;Dry;N2O Leaching;Llamas And Alpacas;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
